observation,name,date,time
16,TUVT20250333,3/7/2018,12:25:34
17,TFIT06211118,3/7/2018,11:46:53
18,TUVT10100321,3/7/2018,10:17:23
19,TFIT15260826,3/7/2018,11:44:13
20,TFIT10040522,3/7/2018,09:04:29
21,TUVT06170419,3/7/2018,12:53:36
22,TUVT17230223,3/7/2018,09:10:02
23,TUVT11170327,3/7/2018,08:26:36
24,TUVT20040435,3/7/2018,11:57:25
25,TUVT10100321,3/7/2018,10:20:35
1,TUVT11170327,4/7/2018,11:54:02
2,TFIT08261125,4/7/2018,12:12:09
3,TUVT20040435,4/7/2018,08:13:13
4,TUVT17230223,4/7/2018,10:05:51
5,TFIT16280428,4/7/2018,10:26:12
6,TFIT16300632,4/7/2018,10:08:07
7,TFIT16280428,4/7/2018,12:05:15
8,TUVT17230223,4/7/2018,08:02:08
9,TUVT17230223,4/7/2018,12:49:00
10,TUVT11170327,4/7/2018,11:40:18
11,TFIT06211118,4/7/2018,11:52:40
12,TFIT15260826,4/7/2018,11:28:52
13,TUVT20250333,4/7/2018,09:49:34
14,TUVT10100321,4/7/2018,11:11:20
15,TFIT16240724,4/7/2018,11:33:01
16,TUVT06170419,4/7/2018,11:23:44
17,TUVT11070525,4/7/2018,11:21:16
18,TFIT10040522,4/7/2018,12:12:20
19,TFIT11241018,4/7/2018,12:46:11
20,TFIT06110919,4/7/2018,10:26:19
21,TUVT06170419,4/7/2018,11:39:37
22,TUVT20250333,4/7/2018,08:11:03
23,TUVT17230223,4/7/2018,09:48:05
24,TUVT11170327,4/7/2018,10:30:45
25,TUVT11070525,4/7/2018,09:04:46
1,TFIT16300632,5/7/2018,08:47:07
2,TUVT11170327,5/7/2018,10:02:02
3,TUVT20040435,5/7/2018,10:48:21
4,TFIT16280428,5/7/2018,10:53:26
5,TFIT08261125,5/7/2018,08:39:28
6,TUVT17230223,5/7/2018,10:09:39
7,TUVT17230223,5/7/2018,09:39:21
8,TUVT17230223,5/7/2018,09:14:39
9,TUVT11170327,5/7/2018,11:50:16
10,TUVT20040435,5/7/2018,08:49:14
11,TFIT06110919,5/7/2018,09:57:32
12,TFIT16240724,5/7/2018,12:08:22
13,TUVT20250333,5/7/2018,09:17:16
14,TFIT15260826,5/7/2018,10:03:15
15,TUVT10100321,5/7/2018,10:35:00
16,TFIT06211118,5/7/2018,08:47:49
17,TFIT10040522,5/7/2018,09:36:46
18,TFIT16180930,5/7/2018,11:50:37
19,TUVT06170419,5/7/2018,12:11:39
20,TFIT15240720,5/7/2018,10:16:40
21,TUVT11070525,5/7/2018,11:03:46
22,TUVT06170419,5/7/2018,10:27:45
23,TUVT11170327,5/7/2018,10:22:08
24,TUVT20250333,5/7/2018,10:10:39
25,TUVT10100321,5/7/2018,11:02:32
1,TFIT16300632,6/7/2018,08:51:22
2,TUVT17230223,6/7/2018,12:57:54
3,TFIT16280428,6/7/2018,12:43:53
4,TUVT20040435,6/7/2018,10:43:49
5,TUVT11170327,6/7/2018,09:18:06
6,TFIT08261125,6/7/2018,11:38:36
7,TFIT16280428,6/7/2018,12:21:50
8,TFIT16280428,6/7/2018,11:14:03
9,TFIT16280428,6/7/2018,08:09:36
10,TFIT16280428,6/7/2018,11:44:23
11,TFIT15260826,6/7/2018,10:02:34
12,TFIT10040522,6/7/2018,12:04:00
13,TUVT20250333,6/7/2018,10:56:00
14,TFIT06211118,6/7/2018,11:51:43
15,TFIT16180930,6/7/2018,10:07:54
16,TUVT10100321,6/7/2018,08:15:09
17,TFIT06110919,6/7/2018,10:21:44
18,TUVT11070525,6/7/2018,12:24:45
19,TFIT15240720,6/7/2018,11:22:21
20,TUVT06170419,6/7/2018,08:33:17
21,TUVT17230223,6/7/2018,09:03:53
22,TUVT11070525,6/7/2018,11:05:00
23,TUVT20040435,6/7/2018,10:12:36
24,TUVT06170419,6/7/2018,11:27:20
25,TUVT20250333,6/7/2018,12:09:28
1,TFIT16280428,9/7/2018,10:51:50
2,TUVT11170327,9/7/2018,10:44:43
3,TFIT08261125,9/7/2018,12:42:57
4,TFIT16300632,9/7/2018,10:09:19
5,TUVT20040435,9/7/2018,08:29:21
6,TUVT17230223,9/7/2018,09:11:50
7,TUVT20040435,9/7/2018,08:06:21
8,TUVT11170327,9/7/2018,11:11:57
9,TUVT17230223,9/7/2018,09:53:47
10,TUVT17230223,9/7/2018,09:40:45
11,TUVT10100321,9/7/2018,09:37:40
12,TFIT15240720,9/7/2018,08:23:14
13,TUVT11070525,9/7/2018,11:54:18
14,TFIT06110919,9/7/2018,10:49:30
15,TUVT20250333,9/7/2018,12:41:38
16,TFIT16180930,9/7/2018,12:19:18
17,TFIT16240724,9/7/2018,09:34:57
18,TFIT11241018,9/7/2018,10:08:02
19,TFIT06211118,9/7/2018,09:35:01
20,TFIT10040522,9/7/2018,12:27:07
21,TUVT20250333,9/7/2018,08:08:35
22,TUVT11170327,9/7/2018,12:44:08
23,TUVT17230223,9/7/2018,09:12:12
24,TUVT11070525,9/7/2018,10:38:44
25,TUVT06170419,9/7/2018,09:40:40
1,TUVT20040435,10/7/2018,09:38:28
2,TFIT16300632,10/7/2018,11:55:22
3,TUVT17230223,10/7/2018,11:58:31
4,TFIT08261125,10/7/2018,08:05:54
5,TFIT16280428,10/7/2018,11:17:17
6,TUVT11170327,10/7/2018,09:21:43
7,TUVT17230223,10/7/2018,10:41:24
8,TUVT17230223,10/7/2018,12:26:44
9,TUVT11170327,10/7/2018,08:11:05
10,TUVT11170327,10/7/2018,11:54:10
11,TUVT11070525,10/7/2018,09:03:27
12,TFIT10040522,10/7/2018,12:30:59
13,TFIT11241018,10/7/2018,12:45:41
14,TUVT20250333,10/7/2018,09:40:59
15,TFIT16240724,10/7/2018,09:20:13
16,TUVT10100321,10/7/2018,10:51:34
17,TUVT06170419,10/7/2018,10:47:13
18,TFIT06110919,10/7/2018,09:09:27
19,TFIT15240720,10/7/2018,11:48:54
20,TFIT16180930,10/7/2018,11:47:17
21,TUVT17230223,10/7/2018,08:04:54
22,TUVT20040435,10/7/2018,11:38:32
23,TUVT10100321,10/7/2018,12:05:42
24,TUVT20250333,10/7/2018,11:59:22
25,TUVT06170419,10/7/2018,11:50:32
1,TUVT17230223,11/7/2018,12:51:06
2,TFIT16300632,11/7/2018,10:36:57
3,TUVT20040435,11/7/2018,10:53:43
4,TUVT11170327,11/7/2018,10:46:30
5,EMPTY,11/7/2018,08:02:43
6,TFIT08261125,11/7/2018,12:36:37
7,TFIT16280428,11/7/2018,09:03:21
8,TFIT16280428,11/7/2018,10:17:26
9,TFIT16300632,11/7/2018,10:28:11
10,TUVT11170327,11/7/2018,11:19:00
11,TUVT10100321,11/7/2018,08:41:55
12,TFIT11241018,11/7/2018,12:06:09
13,TFIT16180930,11/7/2018,11:49:20
14,TFIT16240724,11/7/2018,10:56:38
15,TFIT10040522,11/7/2018,11:49:20
16,TFIT06211118,11/7/2018,09:46:50
17,TUVT06170419,11/7/2018,08:40:04
18,TFIT15260826,11/7/2018,10:48:02
19,TFIT06110919,11/7/2018,11:06:29
20,TUVT20250333,11/7/2018,09:26:57
21,TUVT17230223,11/7/2018,12:19:54
22,TUVT10100321,11/7/2018,10:15:57
23,TUVT20040435,11/7/2018,10:51:08
24,TUVT11070525,11/7/2018,09:41:43
25,TUVT06170419,11/7/2018,12:49:12
1,TUVT20040435,12/7/2018,08:46:42
2,TUVT11170327,12/7/2018,09:16:30
3,TFIT16280428,12/7/2018,10:47:14
4,TFIT08261125,12/7/2018,09:26:33
5,TFIT16300632,12/7/2018,11:44:05
6,TUVT17230223,12/7/2018,10:06:52
7,TUVT11170327,12/7/2018,12:12:18
8,TFIT08261125,12/7/2018,09:27:33
9,TUVT20040435,12/7/2018,12:58:51
10,TFIT16300632,12/7/2018,08:45:42
11,TUVT11070525,12/7/2018,11:51:35
12,TUVT06170419,12/7/2018,12:21:03
13,TFIT16180930,12/7/2018,09:19:05
14,TFIT11241018,12/7/2018,12:56:20
15,TUVT20250333,12/7/2018,12:13:08
16,TFIT10040522,12/7/2018,08:57:18
17,TUVT10100321,12/7/2018,11:26:26
18,TFIT15260826,12/7/2018,11:11:01
19,TFIT06110919,12/7/2018,09:23:56
20,TFIT06211118,12/7/2018,10:19:55
21,TUVT20250333,12/7/2018,11:16:12
22,TUVT11170327,12/7/2018,10:43:26
23,TUVT11070525,12/7/2018,09:44:27
24,TUVT06170419,12/7/2018,10:10:40
25,TUVT10100321,12/7/2018,12:49:21
1,TUVT17230223,13/7/2018,12:49:40
2,TFIT16300632,13/7/2018,08:21:34
3,TUVT11170327,13/7/2018,08:35:27
4,TFIT16280428,13/7/2018,11:58:18
5,TUVT20040435,13/7/2018,11:04:41
6,TFIT08261125,13/7/2018,09:34:27
7,TFIT16280428,13/7/2018,09:06:48
8,TUVT20040435,13/7/2018,09:40:06
9,TUVT20040435,13/7/2018,11:17:40
10,TUVT11170327,13/7/2018,10:56:45
11,TUVT06170419,13/7/2018,08:44:43
12,TFIT15260826,13/7/2018,11:29:09
13,TFIT06110919,13/7/2018,08:53:20
14,TFIT06211118,13/7/2018,11:41:17
15,TUVT10100321,13/7/2018,11:16:55
16,TFIT15240720,13/7/2018,11:30:13
17,TUVT11070525,13/7/2018,08:46:15
18,TFIT10040522,13/7/2018,10:40:35
19,TFIT16240724,13/7/2018,11:43:25
20,TUVT20250333,13/7/2018,11:24:14
21,TUVT06170419,13/7/2018,08:28:44
22,TUVT17230223,13/7/2018,11:29:13
23,TUVT20250333,13/7/2018,11:02:42
24,TUVT11070525,13/7/2018,10:41:26
25,TUVT11170327,13/7/2018,09:14:00
1,TUVT11170327,16/7/2018,09:28:08
2,TUVT17230223,16/7/2018,11:32:44
3,TFIT16280428,16/7/2018,12:51:52
4,TUVT20040435,16/7/2018,12:26:40
5,TFIT08261125,16/7/2018,11:21:53
6,TFIT16300632,16/7/2018,11:11:07
7,TFIT16300632,16/7/2018,09:10:48
8,TUVT17230223,16/7/2018,09:49:55
9,TFIT16280428,16/7/2018,09:19:36
10,TUVT20040435,16/7/2018,09:00:13
11,TFIT16240724,16/7/2018,09:09:15
12,TFIT16180930,16/7/2018,11:41:33
13,TFIT15240720,16/7/2018,12:14:49
14,TUVT11070525,16/7/2018,12:17:30
15,TFIT10040522,16/7/2018,11:23:03
16,TUVT06170419,16/7/2018,10:25:26
17,TFIT15260826,16/7/2018,10:04:44
18,TFIT06211118,16/7/2018,11:42:03
19,TUVT10100321,16/7/2018,09:36:46
20,TFIT06110919,16/7/2018,08:07:21
21,TUVT20040435,16/7/2018,09:01:49
22,TUVT17230223,16/7/2018,11:52:54
23,TUVT11070525,16/7/2018,11:06:12
24,TUVT10100321,16/7/2018,09:54:16
25,TUVT11170327,16/7/2018,08:33:49
1,TUVT17230223,17/7/2018,09:08:00
2,TFIT16280428,17/7/2018,08:06:36
3,TFIT16300632,17/7/2018,08:40:32
4,TUVT11170327,17/7/2018,08:20:35
5,TFIT08261125,17/7/2018,10:54:24
6,TUVT20040435,17/7/2018,09:21:18
7,TFIT08261125,17/7/2018,12:53:37
8,TFIT08261125,17/7/2018,09:07:31
9,TFIT08261125,17/7/2018,09:27:34
10,TUVT20040435,17/7/2018,08:05:50
11,TUVT11070525,17/7/2018,10:13:21
12,TFIT16240724,17/7/2018,12:02:21
13,TFIT16180930,17/7/2018,12:44:34
14,TUVT06170419,17/7/2018,10:58:01
15,TUVT20250333,17/7/2018,12:31:12
16,TFIT06110919,17/7/2018,11:53:16
17,TUVT10100321,17/7/2018,10:21:37
18,TFIT10040522,17/7/2018,08:25:56
19,TFIT06211118,17/7/2018,11:50:53
20,TFIT11241018,17/7/2018,12:34:10
21,TUVT11070525,17/7/2018,08:39:29
22,TUVT20040435,17/7/2018,11:02:46
23,TUVT11170327,17/7/2018,10:45:31
24,TUVT17230223,17/7/2018,11:58:07
25,TUVT06170419,17/7/2018,11:10:44
1,TFIT16280428,18/7/2018,11:52:52
2,TUVT20040435,18/7/2018,11:59:50
3,TUVT17230223,18/7/2018,11:16:01
4,TUVT11170327,18/7/2018,11:57:47
5,TFIT08261125,18/7/2018,12:10:39
6,TFIT16300632,18/7/2018,10:27:19
7,TFIT16300632,18/7/2018,08:33:31
8,TUVT11170327,18/7/2018,08:59:38
9,TUVT20040435,18/7/2018,08:05:51
10,TUVT20040435,18/7/2018,11:15:41
11,TUVT10100321,18/7/2018,08:28:39
12,TFIT15240720,18/7/2018,09:38:40
13,TFIT11241018,18/7/2018,09:24:10
14,TFIT10040522,18/7/2018,08:51:03
15,TFIT16180930,18/7/2018,09:45:00
16,TFIT06110919,18/7/2018,12:22:18
17,TFIT06211118,18/7/2018,08:24:27
18,TUVT11070525,18/7/2018,08:10:14
19,TFIT16240724,18/7/2018,10:05:48
20,TFIT15260826,18/7/2018,11:26:13
21,TUVT06170419,18/7/2018,10:39:58
22,TUVT20040435,18/7/2018,09:59:22
23,TUVT10100321,18/7/2018,08:45:36
24,TUVT17230223,18/7/2018,12:24:36
25,TUVT11170327,18/7/2018,10:06:35
1,TFIT08261125,19/7/2018,12:46:40
2,TUVT20040435,19/7/2018,10:16:22
3,TUVT17230223,19/7/2018,11:14:07
4,TFIT16280428,19/7/2018,12:45:34
5,TUVT11170327,19/7/2018,10:39:35
6,TFIT16300632,19/7/2018,11:04:03
7,TFIT08261125,19/7/2018,08:50:39
8,TUVT11170327,19/7/2018,11:56:45
9,TFIT16280428,19/7/2018,08:45:19
10,TUVT20040435,19/7/2018,09:25:36
11,TFIT10040522,19/7/2018,09:58:50
12,TFIT16180930,19/7/2018,08:22:19
13,TFIT16240724,19/7/2018,12:22:17
14,TUVT06170419,19/7/2018,10:43:22
15,TUVT20250333,19/7/2018,11:27:53
16,TFIT06110919,19/7/2018,12:03:05
17,TFIT15240720,19/7/2018,12:08:23
18,TFIT15260826,19/7/2018,08:54:30
19,TFIT11241018,19/7/2018,12:56:34
20,TUVT10100321,19/7/2018,10:51:58
21,TUVT20250333,19/7/2018,08:27:37
22,TUVT11070525,19/7/2018,08:25:51
23,TUVT06170419,19/7/2018,09:00:46
24,TUVT10100321,19/7/2018,09:23:37
25,TUVT17230223,19/7/2018,08:11:08
1,TFIT16280428,23/7/2018,11:14:36
2,TUVT20040435,23/7/2018,08:30:55
3,TUVT17230223,23/7/2018,09:17:48
4,TFIT08261125,23/7/2018,08:55:46
5,TFIT16300632,23/7/2018,12:29:29
6,TUVT11170327,23/7/2018,08:32:49
7,TFIT16300632,23/7/2018,10:14:53
8,TFIT16280428,23/7/2018,08:23:40
9,TUVT11170327,23/7/2018,11:21:42
10,TFIT16300632,23/7/2018,08:47:23
11,TFIT06211118,23/7/2018,12:42:34
12,TFIT11241018,23/7/2018,08:58:16
13,TUVT06170419,23/7/2018,08:31:06
14,TUVT10100321,23/7/2018,09:45:57
15,TUVT11070525,23/7/2018,12:21:35
16,TFIT06110919,23/7/2018,12:33:23
17,TFIT15260826,23/7/2018,09:12:09
18,TUVT20250333,23/7/2018,09:57:42
19,TFIT16180930,23/7/2018,11:50:04
20,TFIT15240720,23/7/2018,10:43:45
21,TUVT10100321,23/7/2018,09:21:00
22,TUVT17230223,23/7/2018,12:41:29
23,TUVT20040435,23/7/2018,08:22:24
24,TUVT20250333,23/7/2018,09:43:08
25,TUVT11170327,23/7/2018,11:21:52
1,TUVT20040435,24/7/2018,12:00:48
2,TFIT08261125,24/7/2018,09:43:17
3,TFIT16280428,24/7/2018,09:55:28
4,TUVT11170327,24/7/2018,10:43:01
5,TUVT17230223,24/7/2018,12:17:13
6,TFIT16300632,24/7/2018,09:07:17
7,TUVT20040435,24/7/2018,10:43:38
8,TFIT08261125,24/7/2018,09:16:49
9,TFIT16300632,24/7/2018,09:29:12
10,TFIT16280428,24/7/2018,12:39:15
11,TUVT06170419,24/7/2018,11:29:41
12,TUVT11070525,24/7/2018,12:58:56
13,TFIT15240720,24/7/2018,12:30:04
14,TFIT06211118,24/7/2018,12:07:41
15,TUVT10100321,24/7/2018,11:44:05
16,TFIT16240724,24/7/2018,08:39:38
17,TFIT10040522,24/7/2018,09:21:54
18,TFIT11241018,24/7/2018,08:56:49
19,TUVT20250333,24/7/2018,12:28:23
20,TFIT16180930,24/7/2018,09:33:10
21,TUVT11070525,24/7/2018,09:32:40
22,TUVT17230223,24/7/2018,12:29:37
23,TUVT20040435,24/7/2018,08:43:01
24,TUVT20250333,24/7/2018,09:14:37
25,TUVT11170327,24/7/2018,08:19:55
1,TFIT16300632,25/7/2018,11:04:20
2,TUVT17230223,25/7/2018,09:52:31
3,TUVT11170327,25/7/2018,12:37:12
4,TFIT08261125,25/7/2018,11:37:00
5,TFIT16280428,25/7/2018,10:18:06
6,TUVT20040435,25/7/2018,09:49:31
7,TFIT16300632,25/7/2018,08:19:00
8,TFIT08261125,25/7/2018,08:33:07
9,TUVT11170327,25/7/2018,11:29:51
10,TUVT20040435,25/7/2018,12:13:31
11,TFIT16240724,25/7/2018,08:40:21
12,TFIT16180930,25/7/2018,11:35:01
13,TFIT11241018,25/7/2018,12:12:13
14,TUVT20250333,25/7/2018,09:33:02
15,TFIT15260826,25/7/2018,11:51:17
16,TUVT10100321,25/7/2018,10:49:56
17,TFIT06211118,25/7/2018,11:40:18
18,TFIT06110919,25/7/2018,11:47:16
19,TUVT06170419,25/7/2018,08:06:40
20,TFIT15240720,25/7/2018,09:17:43
21,TUVT11170327,25/7/2018,11:34:38
22,TUVT10100321,25/7/2018,11:46:16
23,TUVT06170419,25/7/2018,12:25:59
24,TUVT20250333,25/7/2018,10:50:40
25,TUVT17230223,25/7/2018,10:52:52
1,TFIT16280428,26/7/2018,12:36:34
2,TFIT08261125,26/7/2018,09:46:00
3,TUVT17230223,26/7/2018,09:52:30
4,TUVT20040435,26/7/2018,08:15:45
5,TUVT11170327,26/7/2018,10:51:56
6,TFIT16300632,26/7/2018,09:20:45
7,TUVT17230223,26/7/2018,11:00:39
8,TUVT11170327,26/7/2018,08:55:05
9,TFIT16300632,26/7/2018,12:17:17
10,TUVT20040435,26/7/2018,09:03:38
11,TFIT10040522,26/7/2018,08:36:30
12,TFIT16240724,26/7/2018,08:40:40
13,TUVT10100321,26/7/2018,09:53:33
14,TFIT06211118,26/7/2018,08:16:25
15,TUVT06170419,26/7/2018,08:15:44
16,TFIT15240720,26/7/2018,10:52:52
17,TUVT20250333,26/7/2018,12:00:47
18,TFIT15260826,26/7/2018,10:16:03
19,TFIT11241018,26/7/2018,12:21:02
20,TUVT11070525,26/7/2018,10:05:04
21,TUVT10100321,26/7/2018,10:39:18
22,TUVT11170327,26/7/2018,12:48:39
23,TUVT20250333,26/7/2018,11:20:06
24,TUVT20040435,26/7/2018,10:24:32
25,TUVT06170419,26/7/2018,11:25:44
1,TFIT16280428,27/7/2018,12:07:49
2,TUVT20040435,27/7/2018,08:44:16
3,TFIT08261125,27/7/2018,10:29:24
4,TFIT16300632,27/7/2018,09:34:28
5,TUVT17230223,27/7/2018,10:23:40
6,TUVT11170327,27/7/2018,12:16:35
7,TFIT16300632,27/7/2018,09:16:47
8,TFIT16300632,27/7/2018,12:40:40
9,TUVT11170327,27/7/2018,11:16:02
10,TFIT08261125,27/7/2018,10:41:31
11,TUVT20250333,27/7/2018,11:44:48
12,TFIT15240720,27/7/2018,11:14:47
13,TFIT16180930,27/7/2018,08:47:13
14,TFIT16240724,27/7/2018,10:47:25
15,TUVT10100321,27/7/2018,11:43:58
16,TFIT15260826,27/7/2018,09:52:29
17,TFIT06110919,27/7/2018,08:41:05
18,TFIT10040522,27/7/2018,10:45:30
19,TFIT06211118,27/7/2018,10:51:24
20,TUVT06170419,27/7/2018,10:35:03
21,TUVT10100321,27/7/2018,11:55:46
22,TUVT20250333,27/7/2018,12:47:01
23,TUVT06170419,27/7/2018,10:51:08
24,TUVT11170327,27/7/2018,12:14:25
25,TUVT20040435,27/7/2018,09:20:07
1,TUVT11170327,30/7/2018,08:33:01
2,TFIT16280428,30/7/2018,10:34:52
3,TUVT20040435,30/7/2018,08:34:30
4,TFIT08261125,30/7/2018,08:14:05
5,TUVT17230223,30/7/2018,10:01:52
6,TFIT16300632,30/7/2018,10:59:45
7,TUVT11170327,30/7/2018,11:46:37
8,TFIT16300632,30/7/2018,09:39:15
9,TUVT17230223,30/7/2018,11:38:59
10,TFIT16300632,30/7/2018,08:44:53
11,TFIT10040522,30/7/2018,08:16:26
12,TFIT15240720,30/7/2018,10:16:49
13,TFIT06211118,30/7/2018,10:29:42
14,TFIT15260826,30/7/2018,11:56:56
15,TFIT16240724,30/7/2018,10:42:11
16,TUVT20250333,30/7/2018,10:19:13
17,TFIT06110919,30/7/2018,09:27:18
18,TUVT10100321,30/7/2018,11:27:28
19,TFIT16180930,30/7/2018,08:31:39
20,TUVT06170419,30/7/2018,10:22:40
21,TUVT10100321,30/7/2018,10:39:08
22,TUVT11070525,30/7/2018,10:12:43
23,TUVT06170419,30/7/2018,09:34:27
24,TUVT17230223,30/7/2018,08:47:52
25,TUVT20040435,30/7/2018,08:31:43
1,TFIT16300632,31/7/2018,12:06:13
2,TUVT20040435,31/7/2018,09:02:13
3,TUVT11170327,31/7/2018,09:17:08
4,TFIT16280428,31/7/2018,10:32:40
5,TUVT17230223,31/7/2018,11:57:51
6,TFIT08261125,31/7/2018,12:50:27
7,TUVT17230223,31/7/2018,12:50:14
8,TUVT17230223,31/7/2018,08:11:23
9,TUVT17230223,31/7/2018,08:54:29
10,TFIT16280428,31/7/2018,09:02:03
11,TFIT16180930,31/7/2018,10:00:54
12,TFIT15260826,31/7/2018,09:18:24
13,TUVT10100321,31/7/2018,11:57:03
14,TFIT06110919,31/7/2018,11:17:58
15,TFIT10040522,31/7/2018,10:11:24
16,TUVT06170419,31/7/2018,09:51:29
17,TFIT11241018,31/7/2018,11:28:04
18,TUVT20250333,31/7/2018,12:58:04
19,TFIT15240720,31/7/2018,11:34:25
20,TUVT11070525,31/7/2018,12:05:17
21,TUVT20040435,31/7/2018,09:29:53
22,TUVT11070525,31/7/2018,12:58:30
23,TUVT17230223,31/7/2018,12:29:50
24,TUVT20250333,31/7/2018,09:36:46
25,TUVT06170419,31/7/2018,11:45:56
1,TFIT16280428,1/8/2018,08:58:58
2,TFIT16300632,1/8/2018,10:24:49
3,TFIT08261125,1/8/2018,10:11:17
4,TUVT11170327,1/8/2018,12:01:16
5,TUVT20040435,1/8/2018,09:16:23
6,TUVT17230223,1/8/2018,09:11:21
7,EMPTY,1/8/2018,08:01:01
8,TFIT16300632,1/8/2018,10:44:47
9,TUVT11170327,1/8/2018,12:48:44
10,TFIT08261125,1/8/2018,08:03:05
11,TUVT10100321,1/8/2018,11:57:57
12,TFIT15260826,1/8/2018,08:41:39
13,TFIT10040522,1/8/2018,10:54:47
14,TFIT06211118,1/8/2018,08:45:14
15,TFIT06110919,1/8/2018,09:31:52
16,TFIT11241018,1/8/2018,11:24:08
17,TUVT06170419,1/8/2018,11:56:14
18,TUVT11070525,1/8/2018,08:52:16
19,TFIT16240724,1/8/2018,10:12:49
20,TFIT16180930,1/8/2018,10:56:50
21,TUVT11170327,1/8/2018,11:18:01
22,TUVT10100321,1/8/2018,10:44:56
23,TUVT06170419,1/8/2018,11:07:44
24,TUVT11070525,1/8/2018,08:44:13
25,TUVT20040435,1/8/2018,08:02:29
1,TFIT16280428,2/8/2018,08:11:37
2,TFIT16300632,2/8/2018,09:43:00
3,TFIT08261125,2/8/2018,08:55:59
4,TUVT17230223,2/8/2018,10:03:53
5,TUVT20040435,2/8/2018,08:36:18
6,TUVT11170327,2/8/2018,10:14:29
7,TUVT20040435,2/8/2018,11:07:37
8,TFIT16300632,2/8/2018,12:48:50
9,TFIT08261125,2/8/2018,12:39:51
10,TFIT16280428,2/8/2018,09:29:09
11,TFIT16180930,2/8/2018,10:06:16
12,TFIT06110919,2/8/2018,08:37:18
13,TFIT16240724,2/8/2018,12:59:03
14,TFIT15240720,2/8/2018,11:02:07
15,TFIT11241018,2/8/2018,10:30:33
16,TFIT06211118,2/8/2018,11:16:40
17,TUVT11070525,2/8/2018,11:34:10
18,TFIT15260826,2/8/2018,08:45:28
19,TUVT06170419,2/8/2018,11:50:53
20,TFIT10040522,2/8/2018,12:19:50
21,TUVT11070525,2/8/2018,09:16:59
22,TUVT06170419,2/8/2018,10:19:30
23,TUVT11170327,2/8/2018,08:10:20
24,TUVT10100321,2/8/2018,11:25:47
25,TUVT17230223,2/8/2018,12:07:15
1,TFIT16300632,3/8/2018,08:51:19
2,TFIT08261125,3/8/2018,12:37:38
3,TUVT20040435,3/8/2018,08:08:50
4,TUVT17230223,3/8/2018,09:40:32
5,TUVT11170327,3/8/2018,10:16:25
6,TFIT16280428,3/8/2018,09:37:40
7,TFIT16300632,3/8/2018,09:35:34
8,TUVT17230223,3/8/2018,09:41:20
9,TFIT16280428,3/8/2018,08:37:24
10,TFIT08261125,3/8/2018,11:52:59
11,TFIT15240720,3/8/2018,12:05:57
12,TFIT16180930,3/8/2018,09:28:52
13,TFIT06110919,3/8/2018,10:40:42
14,TFIT16240724,3/8/2018,08:19:48
15,TFIT06211118,3/8/2018,12:51:54
16,TFIT10040522,3/8/2018,11:41:57
17,TFIT15260826,3/8/2018,11:10:44
18,TUVT10100321,3/8/2018,10:35:55
19,TUVT06170419,3/8/2018,08:29:57
20,TUVT20250333,3/8/2018,10:14:10
21,TUVT10100321,3/8/2018,09:02:22
22,TUVT11170327,3/8/2018,09:14:10
23,TUVT20040435,3/8/2018,09:36:45
24,TUVT06170419,3/8/2018,08:32:26
25,TUVT17230223,3/8/2018,11:11:36
1,TFIT16300632,6/8/2018,10:54:52
2,TFIT08261125,6/8/2018,09:27:51
3,TUVT17230223,6/8/2018,09:45:19
4,TUVT20040435,6/8/2018,08:23:32
5,TFIT16280428,6/8/2018,12:08:41
6,TUVT11170327,6/8/2018,12:40:05
7,TUVT20040435,6/8/2018,12:45:29
8,TFIT16280428,6/8/2018,09:56:41
9,TFIT16300632,6/8/2018,10:44:34
10,TUVT20040435,6/8/2018,12:56:47
11,TFIT06211118,6/8/2018,10:21:37
12,TFIT15260826,6/8/2018,09:48:34
13,TFIT16240724,6/8/2018,08:08:17
14,TFIT10040522,6/8/2018,10:25:22
15,TUVT11070525,6/8/2018,12:02:13
16,TFIT16180930,6/8/2018,10:16:26
17,TUVT10100321,6/8/2018,08:46:19
18,TFIT15240720,6/8/2018,12:42:30
19,TFIT06110919,6/8/2018,08:27:34
20,TUVT06170419,6/8/2018,11:03:04
21,TUVT11170327,6/8/2018,09:43:36
22,TUVT17230223,6/8/2018,12:52:30
23,TUVT11070525,6/8/2018,09:43:35
24,TUVT06170419,6/8/2018,09:29:32
25,TUVT20040435,6/8/2018,08:46:20
1,TUVT11170327,8/8/2018,11:23:52
2,TUVT20040435,8/8/2018,11:22:28
3,TFIT16280428,8/8/2018,12:29:58
4,TFIT16300632,8/8/2018,12:12:49
5,TFIT08261125,8/8/2018,12:49:39
6,TUVT17230223,8/8/2018,12:44:32
7,TUVT11170327,8/8/2018,10:17:25
8,TUVT17230223,8/8/2018,12:41:08
9,TFIT16280428,8/8/2018,11:04:19
10,TFIT16280428,8/8/2018,11:34:22
11,TFIT11241018,8/8/2018,09:02:24
12,TUVT11070525,8/8/2018,08:57:43
13,TFIT16240724,8/8/2018,11:47:43
14,TFIT15260826,8/8/2018,09:21:09
15,TUVT06170419,8/8/2018,08:04:25
16,TUVT10100321,8/8/2018,09:03:46
17,TFIT15240720,8/8/2018,09:00:00
18,TFIT06211118,8/8/2018,12:15:51
19,TUVT20250333,8/8/2018,08:07:16
20,TFIT10040522,8/8/2018,12:13:14
21,TUVT11070525,8/8/2018,11:49:51
22,TUVT17230223,8/8/2018,12:58:33
23,TUVT20250333,8/8/2018,12:52:54
